"codigounic,""COMUNA_SII"",""MANZ"",""PREDIO"",""AVALUO"",""SUP_TERR"",""ANO_CONSTR"",""SUP_CONSTR"",""UF_TRANS"",""COMUNA"",""Casas_UFPr"",""Depto_UFPr"",""IMORANCASA"",""IMORANDPTO"",""Ten_Metro"",""Ten_MetroC"""
"13134-203-279,13134,203,279,23751684,0,2006,44,999,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-285,13134,203,285,25377407,0,2006,47,1076,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-285,13134,203,285,25377407,0,2006,47,1268,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-286,13134,203,286,23659446,0,2006,44,1162,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-288,13134,203,288,25377407,0,2006,47,1304,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-288,13134,203,288,25377407,0,2006,47,1700,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-291,13134,203,291,26940539,0,2006,50,1150,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-300,13134,203,300,17278444,0,2006,32,783,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-302,13134,203,302,26428279,0,2006,49,1298,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-303,13134,203,303,24726790,0,2006,46,1383,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-307,13134,203,307,16739831,0,2006,31,694,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-313,13134,203,313,27131382,0,2007,50,1145,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-314,13134,203,314,21614185,0,2007,40,1072,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-317,13134,203,317,27098440,0,2007,50,1150,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-319,13134,203,319,26018060,0,2007,48,1089,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-32,13134,203,32,25377407,0,2006,47,1281,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-326,13134,203,326,27098440,0,2007,50,1175,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-328,13134,203,328,27131382,0,2007,50,1003,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-330,13134,203,330,17225737,0,2006,32,962,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-330,13134,203,330,17225737,0,2006,32,966,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-332,13134,203,332,23659446,0,2006,44,853,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-335,13134,203,335,17225737,0,2006,32,918,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-343,13134,203,343,23659446,0,2006,44,1251,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-343,13134,203,343,23659446,0,2006,44,891,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-351,13134,203,351,17294915,0,2006,32,763,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-354,13134,203,354,27131382,0,2007,50,1069,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-355,13134,203,355,27131382,0,2007,50,1307,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-359,13134,203,359,27131382,0,2007,50,1439,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-360,13134,203,360,25938999,0,2007,48,950,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-360,13134,203,360,25938999,0,2007,48,1113,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-362,13134,203,362,27098440,0,2007,50,1129,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-367,13134,203,367,27131382,0,2007,50,1418,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-367,13134,203,367,27131382,0,2007,50,1078,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-376,13134,203,376,17225737,0,2006,32,830,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-379,13134,203,379,23659446,0,2006,44,1117,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-379,13134,203,379,23659446,0,2006,44,800,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-384,13134,203,384,21084972,0,2006,39,875,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-388,13134,203,388,25377407,0,2006,47,917,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-388,13134,203,388,25377407,0,2006,47,1177,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-391,13134,203,391,25377407,0,2006,47,1595,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-393,13134,203,393,23206483,0,2006,43,1010,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-398,13134,203,398,20411297,0,2006,38,844,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-400,13134,203,400,22674458,0,2006,42,1210,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-400,13134,203,400,22674458,0,2006,42,1213,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-401,13134,203,401,22674458,0,2006,42,1250,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-401,13134,203,401,22674458,0,2006,42,1250,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-402,13134,203,402,17265267,0,2006,32,900,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-404,13134,203,404,17278444,0,2006,32,529,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-404,13134,203,404,17278444,0,2006,32,729,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-406,13134,203,406,24726790,0,2006,46,1294,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-406,13134,203,406,24726790,0,2006,46,1370,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-406,13134,203,406,24726790,0,2006,46,1370,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-41,13134,203,41,23206483,0,2006,43,1360,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-414,13134,203,414,27098440,0,2007,50,1453,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-416,13134,203,416,26018060,0,2007,48,784,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-416,13134,203,416,26018060,0,2007,48,1250,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-42,13134,203,42,21068501,0,2006,39,1029,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-42,13134,203,42,21068501,0,2006,39,1023,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-421,13134,203,421,27131382,0,2007,50,921,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-43,13134,203,43,25377407,0,2006,47,1059,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-430,13134,203,430,25367524,0,2006,47,1287,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-431,13134,203,431,17189500,0,2006,32,585,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-432,13134,203,432,17294915,0,2006,32,750,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-432,13134,203,432,17294915,0,2006,32,1005,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-459,13134,203,459,17265267,0,2006,32,754,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-459,13134,203,459,17265267,0,2006,32,1000,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-465,13134,203,465,21514876,0,2006,40,950,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-469,13134,203,469,20411297,0,2006,38,867,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-52,13134,203,52,21614185,0,2007,40,428,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-52,13134,203,52,21614185,0,2007,40,604,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-56,13134,203,56,21614185,0,2007,40,913,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-58,13134,203,58,25995000,0,2007,48,1032,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-59,13134,203,59,26530248,0,2007,49,2254,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-60,13134,203,60,27131382,0,2007,50,1960,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-60,13134,203,60,27131382,0,2007,50,1225,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-637,13134,203,637,17921669,0,2009,34,1000,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-637,13134,203,637,17921669,0,2009,34,1067,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-638,13134,203,638,17921669,0,2009,34,1000,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-638,13134,203,638,17921669,0,2009,34,1070,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-64,13134,203,64,21614185,0,2007,40,930,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-64,13134,203,64,21614185,0,2007,40,1013,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-640,13134,203,640,15455442,0,2009,29,1234,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-641,13134,203,641,17926376,0,2009,34,1136,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-642,13134,203,642,17921669,0,2009,34,808,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-645,13134,203,645,13778641,0,2009,26,810,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-646,13134,203,646,17921669,0,2009,34,823,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-647,13134,203,647,17921669,0,2009,34,825,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-648,13134,203,648,17926376,0,2009,34,870,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-649,13134,203,649,15455442,0,2009,29,1280,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-650,13134,203,650,17926376,0,2009,34,844,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-651,13134,203,651,17921669,0,2009,34,1000,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-652,13134,203,652,24140397,0,2009,46,1286,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-656,13134,203,656,11711833,0,2009,22,741,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-657,13134,203,657,11711833,0,2009,22,741,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-658,13134,203,658,17303115,0,2009,33,1002,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-66,13134,203,66,27019378,0,2007,50,1395,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-660,13134,203,660,17921669,0,2009,34,832,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-661,13134,203,661,17921669,0,2009,34,824,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-662,13134,203,662,17926376,0,2009,34,824,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-666,13134,203,666,24140397,0,2009,46,1121,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-67,13134,203,67,25938999,0,2007,48,1398,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-670,13134,203,670,13244288,0,2009,25,657,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-672,13134,203,672,17426018,0,2009,33,910,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-674,13134,203,674,18359792,0,2009,35,1000,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-675,13134,203,675,24153472,0,2009,46,1190,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-676,13134,203,676,13217616,0,2009,25,1000,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-678,13134,203,678,17352276,0,2009,33,1030,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-678,13134,203,678,17352276,0,2009,33,962,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-679,13134,203,679,13244288,0,2009,25,2667,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-679,13134,203,679,13244288,0,2009,25,2675,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-680,13134,203,680,13244288,0,2009,25,2667,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-680,13134,203,680,13244288,0,2009,25,2675,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-683,13134,203,683,17972924,0,2009,34,855,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-684,13134,203,684,23600814,0,2009,45,1065,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-687,13134,203,687,17352276,0,2009,33,875,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-688,13134,203,688,13244288,0,2009,25,2675,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-688,13134,203,688,13244288,0,2009,25,2667,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-689,13134,203,689,13244288,0,2009,25,2667,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-689,13134,203,689,13244288,0,2009,25,2675,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-692,13134,203,692,17972924,0,2009,34,774,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-692,13134,203,692,17972924,0,2009,34,875,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-693,13134,203,693,23600814,0,2009,45,1094,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-695,13134,203,695,13778641,0,2009,26,800,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-699,13134,203,699,17429156,0,2009,33,852,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-70,13134,203,70,21614185,0,2007,40,884,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-701,13134,203,701,17972924,0,2009,34,852,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-702,13134,203,702,23600814,0,2009,45,862,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-702,13134,203,702,23600814,0,2009,45,1368,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-703,13134,203,703,13217616,0,2009,25,755,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-705,13134,203,705,17352276,0,2009,33,972,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-71,13134,203,71,27131382,0,2007,50,802,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-711,13134,203,711,23600814,0,2009,45,1094,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-711,13134,203,711,23600814,0,2009,45,587,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-713,13134,203,713,16924614,0,2009,32,950,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-714,13134,203,714,13287174,0,2009,25,743,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-715,13134,203,715,17972924,0,2009,34,893,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-716,13134,203,716,23600814,0,2009,45,1680,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-718,13134,203,718,16924614,0,2009,32,719,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-72,13134,203,72,23778239,0,2007,44,1499,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-721,13134,203,721,23600814,0,2009,45,1094,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-723,13134,203,723,16924614,0,2009,32,1348,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-725,13134,203,725,17972924,0,2009,34,1045,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-726,13134,203,726,23600814,0,2009,45,1274,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-730,13134,203,730,17972924,0,2009,34,1045,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-731,13134,203,731,23600814,0,2009,45,1094,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-733,13134,203,733,16924614,0,2009,32,739,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-736,13134,203,736,23600814,0,2009,45,1390,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-738,13134,203,738,16924614,0,2009,32,1348,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-739,13134,203,739,13287174,0,2009,25,766,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-740,13134,203,740,17972924,0,2009,34,776,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-741,13134,203,741,23600814,0,2009,45,1306,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-742,13134,203,742,13245857,0,2009,25,795,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-75,13134,203,75,15669193,0,2006,29,872,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-82,13134,203,82,26940539,0,2006,50,656,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-87,13134,203,87,23659446,0,2006,44,1108,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-91,13134,203,91,26940539,0,2006,50,1347,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-91,13134,203,91,26940539,0,2006,50,994,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-91,13134,203,91,26940539,0,2006,50,1682,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-92,13134,203,92,23206483,0,2006,43,747,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-97,13134,203,97,17278444,0,2006,32,955,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-97,13134,203,97,17278444,0,2006,32,700,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-205-109,13134,205,109,20172711,0,2003,45,1000,""SANTIAGO"",8.861371,19.74253,0.393741,0.06667462,1,0"
"13134-205-127,13134,205,127,20172711,0,2003,45,885,""SANTIAGO"",8.861371,19.74253,0.393741,0.06667462,1,0"
"13134-205-157,13134,205,157,20172711,0,2003,45,1025,""SANTIAGO"",8.861371,19.74253,0.393741,0.06667462,1,0"
"13134-205-173,13134,205,173,20172711,0,2003,45,1070,""SANTIAGO"",8.861371,19.74253,0.393741,0.06667462,1,0"
"13134-205-173,13134,205,173,20172711,0,2003,45,853,""SANTIAGO"",8.861371,19.74253,0.393741,0.06667462,1,0"
"13134-205-19,13134,205,19,31782357,195,1922,151,498,""SANTIAGO"",8.861371,19.74253,0.393741,0.06667462,1,0"
"13134-205-194,13134,205,194,18827863,0,2003,42,1000,""SANTIAGO"",8.861371,19.74253,0.393741,0.06667462,1,0"
"13134-205-194,13134,205,194,18827863,0,2003,42,646,""SANTIAGO"",8.861371,19.74253,0.393741,0.06667462,1,0"
"13134-205-199,13134,205,199,18827863,0,2003,42,1116,""SANTIAGO"",8.861371,19.74253,0.393741,0.06667462,1,0"
"13134-205-199,13134,205,199,18827863,0,2003,42,896,""SANTIAGO"",8.861371,19.74253,0.393741,0.06667462,1,0"
"13134-205-199,13134,205,199,18827863,0,2003,42,745,""SANTIAGO"",8.861371,19.74253,0.393741,0.06667462,1,0"
"13134-205-207,13134,205,207,18827863,0,2003,42,1000,""SANTIAGO"",8.861371,19.74253,0.393741,0.06667462,1,0"
"13134-205-218,13134,205,218,18827863,0,2003,42,779,""SANTIAGO"",8.861371,19.74253,0.393741,0.06667462,1,0"
"13134-205-45,13134,205,45,18827863,0,2003,42,766,""SANTIAGO"",8.861371,19.74253,0.393741,0.06667462,1,0"
"13134-205-59,13134,205,59,17911109,0,2003,40,1100,""SANTIAGO"",8.861371,19.74253,0.393741,0.06667462,1,0"
"13134-205-60,13134,205,60,19255956,0,2003,43,1104,""SANTIAGO"",8.861371,19.74253,0.393741,0.06667462,1,0"
"13134-208-18,13134,208,18,22897634,223,1979,207,2275,""SANTIAGO"",7.720632,17.74416,0.4057629,0.02455969,1,1"
"13134-208-20,13134,208,20,19249490,216,1920,156,1005,""SANTIAGO"",7.720632,17.74416,0.4057629,0.02455969,1,1"
"13134-21-10,13134,21,10,1360215,0,2003,64,875,""SANTIAGO"",6.764752,20.0663,0.6493101,0.07047258,0,0"
"13134-21-100,13134,21,100,1376797,0,2003,64,2548,""SANTIAGO"",6.764752,20.0663,0.6493101,0.07047258,0,0"
"13134-21-101,13134,21,101,935292,0,2003,42,1264,""SANTIAGO"",6.764752,20.0663,0.6493101,0.07047258,0,0"
"13134-21-102,13134,21,102,1614248,0,2003,72,1772,""SANTIAGO"",6.764752,20.0663,0.6493101,0.07047258,0,0"
"13134-21-103,13134,21,103,1092133,0,2003,49,934,""SANTIAGO"",6.764752,20.0663,0.6493101,0.07047258,0,0"
"13134-21-104,13134,21,104,1275691,0,2003,58,1404,""SANTIAGO"",6.764752,20.0663,0.6493101,0.07047258,0,0"
"13134-21-105,13134,21,105,1278455,0,2003,57,1541,""SANTIAGO"",6.764752,20.0663,0.6493101,0.07047258,0,0"
"13134-21-106,13134,21,106,1787441,0,2003,82,1818,""SANTIAGO"",6.764752,20.0663,0.6493101,0.07047258,0,0"
"13134-21-107,13134,21,107,1786290,0,2003,82,2176,""SANTIAGO"",6.764752,20.0663,0.6493101,0.07047258,0,0"
"13134-21-108,13134,21,108,1359524,0,2003,64,1620,""SANTIAGO"",6.764752,20.0663,0.6493101,0.07047258,0,0"
"13134-21-109,13134,21,109,1376797,0,2003,64,1850,""SANTIAGO"",6.764752,20.0663,0.6493101,0.07047258,0,0"
"13134-21-11,13134,21,11,935292,0,2003,42,808,""SANTIAGO"",6.764752,20.0663,0.6493101,0.07047258,0,0"
"13134-21-11,13134,21,11,935292,0,2003,42,790,""SANTIAGO"",6.764752,20.0663,0.6493101,0.07047258,0,0"
"13134-21-110,13134,21,110,935292,0,2003,42,1398,""SANTIAGO"",6.764752,20.0663,0.6493101,0.07047258,0,0"
"13134-21-111,13134,21,111,1614248,0,2003,72,1836,""SANTIAGO"",6.764752,20.0663,0.6493101,0.07047258,0,0"
"13134-21-112,13134,21,112,1092133,0,2003,49,550,""SANTIAGO"",6.764752,20.0663,0.6493101,0.07047258,0,0"
"13134-21-113,13134,21,113,1275691,0,2003,58,1299,""SANTIAGO"",6.764752,20.0663,0.6493101,0.07047258,0,0"
